meter_reading,timestamp,air_temperature,dew_temperature,sea_level_pressure,wind_direction,wind_speed,month,day,hour
541.0,2016-03-27 03:00:00,5.6,2.2,1028.2,130.0,3.1,3,27,3
480.0,2016-03-27 04:00:00,5.0,1.7,1027.7,110.0,1.5,3,27,4
470.0,2016-03-27 05:00:00,4.4,2.2,1027.9,60.0,2.1,3,27,5
471.0,2016-03-27 06:00:00,4.4,2.2,1028.3,50.0,1.5,3,27,6
456.0,2016-03-27 07:00:00,5.0,2.8,1028.0,90.0,1.5,3,27,7
443.0,2016-03-27 08:00:00,5.6,3.3,1027.5,50.0,2.6,3,27,8
531.0,2016-03-27 09:00:00,5.6,3.3,1027.2,70.0,2.1,3,27,9
496.0,2016-03-27 10:00:00,5.6,3.3,1027.3,70.0,3.6,3,27,10
493.0,2016-03-27 11:00:00,6.1,3.3,1027.7,90.0,4.1,3,27,11
503.0,2016-03-27 12:00:00,6.1,3.9,1028.3,90.0,3.6,3,27,12
500.0,2016-03-27 13:00:00,6.7,3.9,1028.4,100.0,3.6,3,27,13
503.0,2016-03-27 14:00:00,7.8,4.4,1028.3,100.0,4.1,3,27,14
495.0,2016-03-27 15:00:00,8.3,4.4,1028.4,110.0,3.1,3,27,15
506.0,2016-03-27 16:00:00,9.4,4.4,1027.6,120.0,3.1,3,27,16
502.0,2016-03-27 17:00:00,10.0,4.4,1027.0,90.0,3.1,3,27,17
546.0,2016-03-27 18:00:00,12.8,5.0,1026.0,160.0,3.6,3,27,18
571.0,2016-03-27 19:00:00,13.3,5.0,1024.4,140.0,1.5,3,27,19
523.0,2016-03-27 20:00:00,13.3,5.0,1023.8,120.0,5.1,3,27,20
540.0,2016-03-27 21:00:00,11.7,4.4,1023.8,140.0,5.1,3,27,21
549.0,2016-03-27 22:00:00,10.6,3.3,1023.1,110.0,4.1,3,27,22
537.0,2016-03-27 23:00:00,10.0,3.3,1022.6,120.0,4.6,3,27,23
542.0,2016-03-28 00:00:00,8.3,2.8,1022.4,130.0,4.6,3,28,0
574.0,2016-03-28 01:00:00,7.8,2.8,1022.1,110.0,4.1,3,28,1
564.0,2016-03-28 02:00:00,6.7,2.8,1021.6,120.0,3.6,3,28,2
557.0,2016-03-28 03:00:00,7.2,3.3,1020.3,80.0,3.1,3,28,3
546.0,2016-03-28 04:00:00,7.2,3.3,1018.8,80.0,4.1,3,28,4
564.0,2016-03-28 05:00:00,6.7,3.9,1017.0,90.0,3.6,3,28,5
557.0,2016-03-28 06:00:00,6.7,4.4,1016.1,60.0,2.6,3,28,6
542.0,2016-03-28 07:00:00,6.1,5.0,1014.4,70.0,3.6,3,28,7
555.0,2016-03-28 08:00:00,6.7,5.0,1012.3,80.0,4.1,3,28,8
578.0,2016-03-28 09:00:00,6.7,5.0,1010.6,80.0,4.6,3,28,9
551.0,2016-03-28 10:00:00,6.7,5.6,1009.5,80.0,4.6,3,28,10
548.0,2016-03-28 11:00:00,6.7,5.6,1008.8,90.0,3.6,3,28,11
546.0,2016-03-28 12:00:00,7.2,6.1,1007.5,80.0,4.1,3,28,12
563.0,2016-03-28 13:00:00,7.8,6.7,1006.0,80.0,3.1,3,28,13
552.0,2016-03-28 14:00:00,8.3,7.2,1004.5,70.0,2.1,3,28,14
578.0,2016-03-28 15:00:00,8.9,7.8,1003.1,110.0,4.6,3,28,15
540.0,2016-03-28 16:00:00,10.0,9.4,1002.6,0.0,0.0,3,28,16
554.0,2016-03-28 17:00:00,11.1,8.9,1002.6,300.0,3.6,3,28,17
532.0,2016-03-28 18:00:00,13.9,8.9,1001.7,270.0,6.2,3,28,18
550.0,2016-03-28 19:00:00,16.7,7.8,1001.0,300.0,9.3,3,28,19
522.0,2016-03-28 20:00:00,16.7,6.1,1000.4,270.0,6.7,3,28,20
509.0,2016-03-28 21:00:00,16.7,1.7,1001.3,280.0,8.2,3,28,21
518.0,2016-03-28 22:00:00,15.6,1.1,1001.6,300.0,9.3,3,28,22
485.0,2016-03-28 23:00:00,13.9,1.7,1002.3,280.0,10.8,3,28,23
522.0,2016-03-29 00:00:00,13.3,2.2,1003.2,280.0,7.7,3,29,0
509.0,2016-03-29 01:00:00,12.8,1.7,1004.1,290.0,5.1,3,29,1
489.0,2016-03-29 02:00:00,11.7,0.6,1005.2,290.0,9.8,3,29,2
496.0,2016-03-29 03:00:00,10.6,0.6,1006.6,310.0,8.2,3,29,3
474.0,2016-03-29 04:00:00,10.0,0.0,1007.3,300.0,8.2,3,29,4
459.0,2016-03-29 05:00:00,9.4,0.0,1007.8,280.0,4.1,3,29,5
451.0,2016-03-29 06:00:00,8.9,0.0,1008.6,310.0,8.2,3,29,6
468.0,2016-03-29 07:00:00,8.3,0.0,1008.8,300.0,7.7,3,29,7
545.0,2016-03-29 08:00:00,8.9,-1.1,1009.6,280.0,7.2,3,29,8
452.0,2016-03-29 09:00:00,8.3,-1.7,1010.2,320.0,5.7,3,29,9
487.0,2016-03-29 10:00:00,7.2,-2.2,1011.2,300.0,5.7,3,29,10
477.0,2016-03-29 11:00:00,6.7,-2.8,1012.5,290.0,4.1,3,29,11
455.0,2016-03-29 12:00:00,7.2,-3.3,1013.6,300.0,5.7,3,29,12
506.0,2016-03-29 13:00:00,8.3,-3.9,1014.2,310.0,6.2,3,29,13
451.0,2016-03-29 14:00:00,9.4,-4.4,1014.5,320.0,6.7,3,29,14
514.0,2016-03-29 15:00:00,10.0,-4.4,1014.9,300.0,6.7,3,29,15
479.0,2016-03-29 16:00:00,10.6,-6.1,1014.9,310.0,8.8,3,29,16
519.0,2016-03-29 17:00:00,11.7,-5.6,1015.0,300.0,7.7,3,29,17
471.0,2016-03-29 18:00:00,12.2,-7.8,1015.0,310.0,7.7,3,29,18
503.0,2016-03-29 19:00:00,12.8,-8.9,1014.9,350.0,8.8,3,29,19
454.0,2016-03-29 20:00:00,12.8,-10.0,1015.3,330.0,8.2,3,29,20
481.0,2016-03-29 21:00:00,12.2,-10.6,1015.8,360.0,10.3,3,29,21
503.0,2016-03-29 22:00:00,11.7,-12.2,1017.0,350.0,8.8,3,29,22
500.0,2016-03-29 23:00:00,10.6,-12.2,1018.3,340.0,6.7,3,29,23
468.0,2016-03-30 00:00:00,8.9,-12.8,1019.6,330.0,4.6,3,30,0
495.0,2016-03-30 01:00:00,8.3,-13.9,1020.8,340.0,6.2,3,30,1
501.0,2016-03-30 02:00:00,7.2,-13.9,1022.1,340.0,4.1,3,30,2
504.0,2016-03-30 03:00:00,6.1,-12.8,1022.8,330.0,3.1,3,30,3
555.0,2016-03-30 04:00:00,5.0,-13.9,1023.8,360.0,3.6,3,30,4
509.0,2016-03-30 05:00:00,3.9,-14.4,1024.8,290.0,1.5,3,30,5
515.0,2016-03-30 06:00:00,2.8,-13.9,1025.2,320.0,3.6,3,30,6
527.0,2016-03-30 07:00:00,2.2,-13.3,1025.6,0.0,0.0,3,30,7
520.0,2016-03-30 08:00:00,0.6,-11.7,1026.1,0.0,0.0,3,30,8
546.0,2016-03-30 09:00:00,0.0,-10.6,1026.6,0.0,0.0,3,30,9
525.0,2016-03-30 10:00:00,-0.6,-10.0,1027.0,320.0,2.1,3,30,10
518.0,2016-03-30 11:00:00,-1.1,-10.0,1027.4,0.0,0.0,3,30,11
454.0,2016-03-30 12:00:00,1.1,-7.8,1028.0,0.0,0.0,3,30,12
504.0,2016-03-30 13:00:00,5.0,-10.0,1028.2,0.0,0.0,3,30,13
564.0,2016-03-30 14:00:00,6.7,-9.4,1028.2,186.1476210473924,2.6,3,30,14
516.0,2016-03-30 15:00:00,8.3,-9.4,1028.0,180.0,3.1,3,30,15
464.0,2016-03-30 16:00:00,10.0,-8.9,1027.5,200.0,3.6,3,30,16
484.0,2016-03-30 17:00:00,11.7,-7.8,1026.5,190.0,4.6,3,30,17
481.0,2016-03-30 18:00:00,12.8,-7.8,1025.5,230.0,5.1,3,30,18
507.0,2016-03-30 19:00:00,13.9,-7.8,1024.4,170.0,4.1,3,30,19
495.0,2016-03-30 20:00:00,15.0,-7.2,1023.9,230.0,5.1,3,30,20
504.0,2016-03-30 21:00:00,15.0,-4.4,1022.6,210.0,5.1,3,30,21
505.0,2016-03-30 22:00:00,13.9,-4.4,1022.1,210.0,6.7,3,30,22
482.0,2016-03-30 23:00:00,12.2,-4.4,1021.7,200.0,6.2,3,30,23
516.0,2016-03-31 00:00:00,10.6,-1.1,1021.7,170.0,5.7,3,31,0
492.0,2016-03-31 01:00:00,8.9,-1.1,1022.6,190.0,3.6,3,31,1
524.0,2016-03-31 02:00:00,8.3,-1.7,1022.2,190.0,4.1,3,31,2
485.0,2016-03-31 03:00:00,7.8,-2.2,1021.5,190.0,3.6,3,31,3
473.0,2016-03-31 04:00:00,6.7,-2.2,1020.7,180.0,3.1,3,31,4
467.0,2016-03-31 05:00:00,7.2,-1.7,1019.8,190.0,4.1,3,31,5
528.0,2016-03-31 06:00:00,6.1,-1.1,1019.3,190.0,3.1,3,31,6
498.0,2016-03-31 07:00:00,5.0,-1.1,1018.2,160.0,2.1,3,31,7
497.0,2016-03-31 08:00:00,6.1,0.6,1017.6,200.0,1.5,3,31,8
482.0,2016-03-31 09:00:00,8.9,4.4,1017.0,200.0,3.6,3,31,9
528.0,2016-03-31 10:00:00,8.9,5.0,1016.5,190.0,2.1,3,31,10
523.0,2016-03-31 11:00:00,10.0,5.6,1016.9,0.0,0.0,3,31,11
531.0,2016-03-31 12:00:00,12.2,7.2,1016.5,190.0,4.6,3,31,12
556.0,2016-03-31 13:00:00,15.0,7.8,1015.7,200.0,6.2,3,31,13
529.0,2016-03-31 14:00:00,17.2,8.3,1015.7,230.0,7.7,3,31,14
556.0,2016-03-31 15:00:00,18.3,8.3,1015.0,220.0,9.8,3,31,15
540.0,2016-03-31 16:00:00,18.9,8.9,1014.3,210.0,8.2,3,31,16
561.0,2016-03-31 17:00:00,20.6,9.4,1013.4,200.0,8.8,3,31,17
584.0,2016-03-31 18:00:00,20.6,9.4,1012.7,230.0,9.8,3,31,18
557.0,2016-03-31 19:00:00,21.1,9.4,1012.2,230.0,6.7,3,31,19
557.0,2016-03-31 20:00:00,21.1,10.0,1011.1,220.0,7.2,3,31,20
573.0,2016-03-31 21:00:00,21.7,9.4,1010.4,220.0,7.2,3,31,21
562.0,2016-03-31 22:00:00,21.1,9.4,1010.1,220.0,8.2,3,31,22
559.0,2016-03-31 23:00:00,20.6,9.4,1009.4,210.0,6.7,3,31,23
606.0,2016-04-01 00:00:00,19.4,9.4,1009.0,180.0,4.6,4,1,0
584.0,2016-04-01 01:00:00,18.3,10.0,1008.7,190.0,4.6,4,1,1
599.0,2016-04-01 02:00:00,18.3,11.7,1008.4,200.0,6.2,4,1,2
575.0,2016-04-01 03:00:00,18.3,13.9,1007.7,200.0,5.7,4,1,3
611.0,2016-04-01 04:00:00,18.9,14.4,1007.8,210.0,7.2,4,1,4
587.0,2016-04-01 05:00:00,18.3,15.6,1006.8,200.0,6.2,4,1,5
586.0,2016-04-01 06:00:00,18.9,15.6,1006.1,210.0,7.2,4,1,6
605.0,2016-04-01 07:00:00,18.9,15.6,1006.0,210.0,7.2,4,1,7
592.0,2016-04-01 08:00:00,18.9,16.1,1005.7,220.0,7.2,4,1,8
610.0,2016-04-01 09:00:00,19.4,16.1,1004.8,200.0,5.1,4,1,9
602.0,2016-04-01 10:00:00,19.4,16.7,1004.0,210.0,4.6,4,1,10
618.0,2016-04-01 11:00:00,19.4,16.7,1003.3,220.0,5.7,4,1,11
586.0,2016-04-01 12:00:00,19.4,16.7,1003.3,220.0,6.7,4,1,12
616.0,2016-04-01 13:00:00,20.0,16.7,1002.6,210.0,6.7,4,1,13
597.0,2016-04-01 14:00:00,20.6,16.7,1002.3,220.0,7.7,4,1,14
584.0,2016-04-01 15:00:00,21.1,16.1,1002.7,230.0,6.2,4,1,15
615.0,2016-04-01 16:00:00,20.0,17.2,1002.4,220.0,6.2,4,1,16
601.0,2016-04-01 17:00:00,21.1,16.1,1001.0,210.0,9.8,4,1,17
628.0,2016-04-01 18:00:00,23.3,15.6,1000.1,220.0,8.2,4,1,18
597.0,2016-04-01 19:00:00,24.4,14.4,999.0,230.0,5.7,4,1,19
618.0,2016-04-01 20:00:00,25.0,14.4,997.8,210.0,6.7,4,1,20
601.0,2016-04-01 21:00:00,25.6,13.9,997.6,210.0,6.2,4,1,21
618.0,2016-04-01 22:00:00,23.9,13.9,998.1,210.0,7.2,4,1,22
599.0,2016-04-01 23:00:00,21.7,15.0,1000.0,300.0,4.6,4,1,23
603.0,2016-04-02 00:00:00,18.9,16.1,1000.2,240.0,2.1,4,2,0
629.0,2016-04-02 01:00:00,18.9,16.1,1001.0,0.0,0.0,4,2,1
597.0,2016-04-02 02:00:00,18.3,15.6,1002.2,230.0,2.6,4,2,2
631.0,2016-04-02 03:00:00,18.3,13.3,1003.0,320.0,4.6,4,2,3
591.0,2016-04-02 04:00:00,18.3,5.6,1003.2,330.0,4.1,4,2,4
597.0,2016-04-02 05:00:00,17.2,2.8,1002.0,340.0,3.6,4,2,5
598.0,2016-04-02 06:00:00,16.1,3.9,1002.9,310.0,1.5,4,2,6
581.0,2016-04-02 07:00:00,15.6,4.4,1002.6,0.0,0.0,4,2,7
584.0,2016-04-02 08:00:00,14.4,6.1,1002.7,30.0,4.1,4,2,8
576.0,2016-04-02 09:00:00,12.8,4.4,1002.4,10.0,4.6,4,2,9
573.0,2016-04-02 10:00:00,12.2,4.4,1001.8,20.0,2.6,4,2,10
552.0,2016-04-02 11:00:00,11.7,5.0,1001.7,110.0,1.5,4,2,11
549.0,2016-04-02 12:00:00,11.7,6.1,1002.8,290.0,2.1,4,2,12
571.0,2016-04-02 13:00:00,10.6,6.7,1002.5,320.0,2.6,4,2,13
567.0,2016-04-02 14:00:00,8.9,5.6,1003.0,300.0,3.1,4,2,14
565.0,2016-04-02 15:00:00,8.9,6.1,1002.0,310.0,2.1,4,2,15
541.0,2016-04-02 16:00:00,9.4,6.1,1000.6,186.1476210473924,2.1,4,2,16
549.0,2016-04-02 17:00:00,10.0,5.0,999.0,290.0,2.1,4,2,17
519.0,2016-04-02 18:00:00,11.1,5.0,997.6,186.1476210473924,1.5,4,2,18
522.0,2016-04-02 19:00:00,12.8,2.2,996.1,240.0,4.6,4,2,19
476.0,2016-04-02 20:00:00,13.3,2.8,994.7,270.0,3.6,4,2,20
469.0,2016-04-02 21:00:00,14.4,2.2,994.2,240.0,5.7,4,2,21
503.0,2016-04-02 22:00:00,14.4,2.2,993.5,300.0,2.6,4,2,22
459.0,2016-04-02 23:00:00,13.9,1.7,993.3,260.0,1.5,4,2,23
498.0,2016-04-03 00:00:00,11.1,3.3,993.4,200.0,3.6,4,3,0
491.0,2016-04-03 01:00:00,11.1,5.0,993.6,210.0,5.7,4,3,1
483.0,2016-04-03 02:00:00,10.6,6.7,993.7,210.0,4.1,4,3,2
504.0,2016-04-03 03:00:00,10.0,6.7,992.1,180.0,3.1,4,3,3
521.0,2016-04-03 04:00:00,10.0,7.2,991.4,270.0,4.1,4,3,4
491.0,2016-04-03 05:00:00,6.1,1.7,992.0,300.0,4.6,4,3,5
539.0,2016-04-03 06:00:00,6.1,1.1,993.1,300.0,5.7,4,3,6
531.0,2016-04-03 07:00:00,5.6,-3.3,993.5,280.0,8.8,4,3,7
506.0,2016-04-03 08:00:00,5.0,-3.9,993.8,270.0,8.8,4,3,8
545.0,2016-04-03 09:00:00,5.0,-3.3,996.1,290.0,13.4,4,3,9
543.0,2016-04-03 10:00:00,3.9,-6.1,999.2,300.0,7.2,4,3,10
510.0,2016-04-03 11:00:00,2.2,-10.0,1002.1,300.0,12.9,4,3,11
532.0,2016-04-03 12:00:00,1.1,-11.1,1004.4,310.0,11.8,4,3,12
491.0,2016-04-03 13:00:00,1.1,-11.1,1006.7,310.0,6.7,4,3,13
547.0,2016-04-03 14:00:00,1.7,-12.2,1008.4,310.0,11.8,4,3,14
519.0,2016-04-03 15:00:00,2.2,-13.3,1009.4,310.0,11.8,4,3,15
575.0,2016-04-03 16:00:00,3.3,-13.9,1010.4,320.0,10.8,4,3,16
533.0,2016-04-03 17:00:00,3.9,-13.3,1011.2,310.0,10.8,4,3,17
568.0,2016-04-03 18:00:00,3.9,-13.3,1011.5,280.0,9.3,4,3,18
477.0,2016-04-03 19:00:00,5.0,-11.1,1011.9,320.0,8.8,4,3,19
518.0,2016-04-03 20:00:00,5.6,-12.2,1012.1,300.0,8.8,4,3,20
502.0,2016-04-03 21:00:00,6.1,-11.1,1012.7,310.0,5.7,4,3,21
508.0,2016-04-03 22:00:00,6.1,-11.7,1013.9,280.0,5.7,4,3,22
503.0,2016-04-03 23:00:00,5.6,-12.2,1014.3,290.0,6.2,4,3,23
526.0,2016-04-04 00:00:00,5.0,-11.7,1014.5,280.0,2.1,4,4,0
525.0,2016-04-04 01:00:00,4.4,-11.1,1015.5,0.0,0.0,4,4,1
515.0,2016-04-04 02:00:00,3.9,-8.9,1015.9,0.0,0.0,4,4,2
498.0,2016-04-04 03:00:00,2.2,-7.8,1016.3,0.0,0.0,4,4,3
498.0,2016-04-04 04:00:00,2.8,-6.7,1015.7,140.0,2.1,4,4,4
499.0,2016-04-04 05:00:00,3.9,-7.2,1015.9,120.0,2.1,4,4,5
469.0,2016-04-04 06:00:00,3.9,-7.8,1015.6,130.0,3.1,4,4,6
470.0,2016-04-04 07:00:00,3.9,-7.8,1014.3,140.0,3.6,4,4,7
507.0,2016-04-04 08:00:00,3.9,-7.8,1013.4,130.0,3.6,4,4,8
469.0,2016-04-04 09:00:00,3.9,-6.1,1012.8,100.0,2.6,4,4,9
487.0,2016-04-04 10:00:00,4.4,-5.0,1011.5,120.0,1.5,4,4,10
473.0,2016-04-04 11:00:00,3.9,-3.9,1010.8,80.0,2.6,4,4,11
490.0,2016-04-04 12:00:00,5.0,-2.8,1011.0,20.0,2.1,4,4,12
486.0,2016-04-04 13:00:00,5.6,-1.1,1010.3,110.0,2.1,4,4,13
506.0,2016-04-04 14:00:00,7.2,1.1,1009.7,0.0,0.0,4,4,14
488.0,2016-04-04 15:00:00,8.3,2.8,1008.8,0.0,0.0,4,4,15
487.0,2016-04-04 16:00:00,11.1,3.3,1008.2,260.0,2.1,4,4,16
522.0,2016-04-04 17:00:00,11.1,4.4,1007.8,350.0,4.6,4,4,17
494.0,2016-04-04 18:00:00,8.9,5.0,1007.8,350.0,5.1,4,4,18
512.0,2016-04-04 19:00:00,8.9,5.0,1007.7,10.0,2.1,4,4,19
518.0,2016-04-04 20:00:00,10.6,5.6,1008.1,300.0,3.6,4,4,20
565.0,2016-04-04 21:00:00,10.6,7.8,1007.9,300.0,4.6,4,4,21
507.0,2016-04-04 22:00:00,11.1,8.3,1008.4,270.0,3.1,4,4,22
506.0,2016-04-04 23:00:00,7.8,5.6,1010.3,350.0,7.2,4,4,23
502.0,2016-04-05 00:00:00,4.4,1.7,1016.2941885647716,20.0,6.2,4,5,0
497.0,2016-04-05 01:00:00,3.3,0.0,1013.7,30.0,5.1,4,5,1
525.0,2016-04-05 02:00:00,2.2,-2.2,1014.9,10.0,6.2,4,5,2
525.0,2016-04-05 03:00:00,1.7,-2.8,1016.1,20.0,5.7,4,5,3
504.0,2016-04-05 04:00:00,0.6,-3.3,1017.0,10.0,6.2,4,5,4
507.0,2016-04-05 05:00:00,0.0,-4.4,1018.0,20.0,5.1,4,5,5
514.0,2016-04-05 06:00:00,-0.6,-6.7,1018.1,360.0,6.7,4,5,6
538.0,2016-04-05 07:00:00,-1.1,-7.2,1018.4,10.0,7.2,4,5,7
513.0,2016-04-05 08:00:00,-1.7,-7.8,1018.7,10.0,3.1,4,5,8
568.0,2016-04-05 09:00:00,-2.2,-8.3,1020.5,360.0,3.1,4,5,9
519.0,2016-04-05 10:00:00,-2.2,-8.3,1021.8,20.0,5.7,4,5,10
550.0,2016-04-05 11:00:00,-3.3,-9.4,1022.7,20.0,6.2,4,5,11
574.0,2016-04-05 12:00:00,-2.8,-11.1,1023.8,10.0,7.2,4,5,12
521.0,2016-04-05 13:00:00,-2.2,-13.9,1024.9,10.0,6.7,4,5,13
541.0,2016-04-05 14:00:00,-0.6,-13.3,1025.7,360.0,7.7,4,5,14
515.0,2016-04-05 15:00:00,0.6,-12.2,1026.4,10.0,6.7,4,5,15
565.0,2016-04-05 16:00:00,2.2,-12.8,1026.3,350.0,5.7,4,5,16
556.0,2016-04-05 17:00:00,2.8,-13.3,1026.1,360.0,6.7,4,5,17
532.0,2016-04-05 18:00:00,4.4,-12.8,1025.9,350.0,5.7,4,5,18
595.0,2016-04-05 19:00:00,5.0,-13.3,1025.6,350.0,6.7,4,5,19
582.0,2016-04-05 20:00:00,5.6,-13.9,1025.3,350.0,4.6,4,5,20
619.0,2016-04-05 21:00:00,6.1,-14.4,1025.1,340.0,5.1,4,5,21
561.0,2016-04-05 22:00:00,5.6,-15.6,1025.6,330.0,5.7,4,5,22
607.0,2016-04-05 23:00:00,5.0,-15.0,1026.1,340.0,3.6,4,5,23
584.0,2016-04-06 00:00:00,2.8,-15.0,1026.8,350.0,2.1,4,6,0
551.0,2016-04-06 01:00:00,2.2,-14.4,1027.9,330.0,2.1,4,6,1
573.0,2016-04-06 02:00:00,1.7,-14.4,1028.2,350.0,3.6,4,6,2
551.0,2016-04-06 03:00:00,0.0,-14.4,1028.3,360.0,2.1,4,6,3
575.0,2016-04-06 04:00:00,-0.6,-13.9,1027.8,50.0,2.6,4,6,4
509.0,2016-04-06 05:00:00,-0.6,-13.3,1028.0,350.0,1.5,4,6,5
525.0,2016-04-06 06:00:00,-1.7,-11.1,1028.0,230.0,1.5,4,6,6
476.0,2016-04-06 07:00:00,-2.8,-11.7,1028.0,0.0,0.0,4,6,7
476.0,2016-04-06 08:00:00,-2.8,-11.7,1027.8,300.0,2.1,4,6,8
483.0,2016-04-06 09:00:00,-3.9,-11.1,1027.3,0.0,0.0,4,6,9
518.0,2016-04-06 10:00:00,-4.4,-11.1,1027.7,0.0,0.0,4,6,10
479.0,2016-04-06 11:00:00,-4.4,-9.4,1027.8,330.0,1.5,4,6,11
498.0,2016-04-06 12:00:00,-1.7,-9.4,1028.8,330.0,2.1,4,6,12
510.0,2016-04-06 13:00:00,1.7,-12.2,1028.6,120.0,1.5,4,6,13
540.0,2016-04-06 14:00:00,3.9,-12.8,1028.5,186.1476210473924,2.1,4,6,14
600.0,2016-04-06 15:00:00,5.6,-12.2,1027.9,190.0,4.1,4,6,15
575.0,2016-04-06 16:00:00,7.2,-10.6,1026.4,230.0,4.6,4,6,16
564.0,2016-04-06 17:00:00,8.9,-8.3,1025.3,180.0,5.1,4,6,17
566.0,2016-04-06 18:00:00,9.4,-8.3,1023.5,220.0,5.1,4,6,18
503.0,2016-04-06 19:00:00,11.1,-6.7,1021.7,190.0,7.2,4,6,19
510.0,2016-04-06 20:00:00,11.1,-6.1,1020.1,210.0,8.2,4,6,20
544.0,2016-04-06 21:00:00,11.1,-6.7,1018.7,190.0,7.7,4,6,21
503.0,2016-04-06 22:00:00,10.6,-5.6,1017.6,210.0,9.3,4,6,22
486.0,2016-04-06 23:00:00,8.9,-3.3,1017.3,180.0,7.7,4,6,23
527.0,2016-04-07 00:00:00,7.8,-1.1,1016.9,180.0,6.7,4,7,0
508.0,2016-04-07 01:00:00,7.2,0.0,1016.0,180.0,4.6,4,7,1
476.0,2016-04-07 02:00:00,6.7,1.1,1015.1,170.0,4.1,4,7,2
495.0,2016-04-07 03:00:00,6.1,1.7,1014.6,150.0,2.6,4,7,3
539.0,2016-04-07 04:00:00,6.1,2.2,1013.8,160.0,2.6,4,7,4
534.0,2016-04-07 05:00:00,7.2,3.3,1012.7,160.0,3.6,4,7,5
486.0,2016-04-07 06:00:00,6.7,3.9,1011.4,140.0,2.1,4,7,6
499.0,2016-04-07 07:00:00,6.7,3.9,1010.2,0.0,0.0,4,7,7
541.0,2016-04-07 08:00:00,7.8,5.0,1008.8,0.0,0.0,4,7,8
520.0,2016-04-07 09:00:00,11.7,7.8,1008.0,190.0,5.7,4,7,9
494.0,2016-04-07 10:00:00,12.2,8.3,1006.9,190.0,6.7,4,7,10
508.0,2016-04-07 11:00:00,12.8,8.3,1006.1,190.0,6.2,4,7,11
508.0,2016-04-07 12:00:00,13.3,8.3,1005.4,180.0,4.6,4,7,12
536.0,2016-04-07 13:00:00,13.9,9.4,1003.8,170.0,5.7,4,7,13
510.0,2016-04-07 14:00:00,15.6,10.6,1002.0,170.0,6.2,4,7,14
531.0,2016-04-07 15:00:00,16.1,10.6,1000.1,160.0,8.2,4,7,15
505.0,2016-04-07 16:00:00,15.6,11.7,997.7,180.0,8.2,4,7,16
511.0,2016-04-07 17:00:00,15.0,11.7,994.9,170.0,8.2,4,7,17
505.0,2016-04-07 18:00:00,13.9,11.7,994.7,210.0,8.2,4,7,18
533.0,2016-04-07 19:00:00,13.3,8.9,994.7,250.0,4.1,4,7,19
551.0,2016-04-07 20:00:00,13.9,7.2,995.2,240.0,5.7,4,7,20
556.0,2016-04-07 21:00:00,14.4,6.1,995.0,250.0,4.1,4,7,21
547.0,2016-04-07 22:00:00,13.9,3.3,995.4,270.0,4.6,4,7,22
548.0,2016-04-07 23:00:00,13.3,3.9,995.6,250.0,2.6,4,7,23
512.0,2016-04-08 00:00:00,12.8,3.9,995.8,240.0,3.6,4,8,0
510.0,2016-04-08 01:00:00,11.1,5.6,996.9,230.0,3.6,4,8,1
530.0,2016-04-08 02:00:00,10.0,6.1,997.6,230.0,4.1,4,8,2
517.0,2016-04-08 03:00:00,10.6,5.0,998.3,280.0,5.1,4,8,3
550.0,2016-04-08 04:00:00,10.0,3.3,999.0,270.0,5.1,4,8,4
529.0,2016-04-08 05:00:00,8.9,2.2,999.1,250.0,2.6,4,8,5
552.0,2016-04-08 06:00:00,8.3,3.3,998.7,260.0,4.1,4,8,6
517.0,2016-04-08 07:00:00,7.2,0.6,999.5,260.0,3.1,4,8,7
562.0,2016-04-08 08:00:00,6.7,0.6,999.3,250.0,3.6,4,8,8
534.0,2016-04-08 09:00:00,6.1,0.0,999.7,250.0,3.1,4,8,9
547.0,2016-04-08 10:00:00,5.0,0.0,1000.0,240.0,2.6,4,8,10
519.0,2016-04-08 11:00:00,5.6,-0.6,1000.6,250.0,4.1,4,8,11
562.0,2016-04-08 12:00:00,6.1,-1.1,1001.4,260.0,5.7,4,8,12
589.0,2016-04-08 13:00:00,6.7,-1.7,1002.1,270.0,6.7,4,8,13
548.0,2016-04-08 14:00:00,7.2,-1.7,1002.7,280.0,7.2,4,8,14
562.0,2016-04-08 15:00:00,7.2,-2.8,1003.1,280.0,6.2,4,8,15
575.0,2016-04-08 16:00:00,6.1,-1.1,1003.6,300.0,4.6,4,8,16
562.0,2016-04-08 17:00:00,7.8,-3.9,1003.8,280.0,6.7,4,8,17
546.0,2016-04-08 18:00:00,7.2,-6.7,1004.4,280.0,6.7,4,8,18
523.0,2016-04-08 19:00:00,7.8,-5.6,1004.5,300.0,7.7,4,8,19
544.0,2016-04-08 20:00:00,8.3,-5.6,1005.1,270.0,7.7,4,8,20
489.0,2016-04-08 21:00:00,8.3,-4.4,1005.3,290.0,6.7,4,8,21
526.0,2016-04-08 22:00:00,7.8,-5.6,1006.1,290.0,6.2,4,8,22
541.0,2016-04-08 23:00:00,7.8,-6.1,1006.7,300.0,4.6,4,8,23
501.0,2016-04-09 00:00:00,7.2,-5.6,1007.3,270.0,2.1,4,9,0
564.0,2016-04-09 01:00:00,6.7,-6.1,1008.2,280.0,2.6,4,9,1
504.0,2016-04-09 02:00:00,5.6,-6.1,1008.5,0.0,0.0,4,9,2
522.0,2016-04-09 03:00:00,3.9,-5.6,1008.3,0.0,0.0,4,9,3
